voltage_v,current_a,temperature_c,ambient_temp_c,internal_resistance,cycle_count,battery_age_days,charge_rate_c,discharge_rate_c,time_since_charge_h,humidity_pct,battery_capacity_ah,soc_percent
3.918,-25.358,35.65,36.07,0.05246,101,84,1.0,1.5,3.653,56.8,50,49.66
3.2624,-9.222,39.52,36.83,0.1116,1290,1015,0.2,1.0,1.761,67.3,100,11.24
3.0029,12.173,33.86,27.74,0.09682,866,704,0.2,0.5,12.014,67.6,50,1.53
3.5905,17.287,38.74,30.33,0.1067,967,758,1.0,2.0,24.35,60.1,50,33.6
3.4951,2.721,33.98,30.63,0.09821,973,776,0.5,1.5,10.814,53.2,75,28.23
3.9312,1.2,14.7,9.82,0.08418,841,701,0.5,0.5,1.697,46.4,60,47.32
3.4835,-4.981,15.49,15.29,0.09825,961,755,1.5,1.5,1.11,58.4,100,31.55
4.0369,-0.32,32.54,23.16,0.09801,941,721,1.0,0.2,2.718,64.4,50,53.67
3.115,18.236,31.85,23.51,0.10546,1026,799,0.5,0.2,6.145,39.5,60,11.54
3.439,-5.199,25.36,18.41,0.05258,84,87,0.5,1.0,1.26,33.3,60,29.8
4.1207,9.882,40.22,34.0,0.07076,327,266,1.5,1.5,2.088,58.2,60,67.04
3.0141,-7.926,37.67,28.02,0.09439,815,649,0.5,2.0,0.657,46.6,60,0.82
3.4689,15.199,28.87,26.28,0.12216,1473,1168,1.5,3.0,4.837,75.1,60,29.62
3.3116,8.681,20.21,17.95,0.07675,453,372,0.5,1.0,5.349,79.6,75,21.06
3.6382,14.582,35.83,27.64,0.08605,628,485,1.0,1.5,2.737,44.8,50,38.53
3.3345,28.232,14.97,6.99,0.10674,1244,1001,0.5,1.0,5.348,34.5,60,28.11
4.0439,-38.73,28.12,26.7,0.11365,1177,926,1.0,0.2,4.136,68.6,60,48.48
4.1246,11.307,31.91,28.51,0.0826,664,513,1.0,0.2,10.605,63.1,100,62.47
4.019,7.037,40.0,29.94,0.04931,11,0,1.0,3.0,3.533,65.9,60,59.53
3.4783,6.712,21.72,15.49,0.10726,1156,917,1.0,0.5,1.766,71.5,60,28.96
4.1879,3.609,37.16,29.8,0.07136,303,241,0.5,1.5,5.232,53.7,75,64.85
3.882,3.598,21.19,19.67,0.12199,1316,1057,1.5,0.5,0.234,57.0,60,44.04
3.4267,5.045,28.47,21.5,0.10108,974,705,0.5,1.0,2.588,72.2,50,24.86
3.1124,13.59,34.48,33.74,0.1175,1323,1042,0.5,0.5,13.52,66.7,60,6.31
3.8005,12.394,43.17,44.11,0.08858,782,617,0.5,1.5,4.886,90.7,75,45.76
3.8743,-0.374,35.59,28.41,0.06559,42,63,0.5,0.5,26.328,64.4,50,43.39
3.147,-2.812,30.77,21.46,0.09373,943,732,0.5,1.5,1.996,63.8,75,6.23
3.6597,0.302,33.75,29.51,0.06486,342,276,1.0,0.5,1.996,73.2,60,38.89
4.1845,-6.193,38.87,35.51,0.11896,1349,1109,1.0,1.5,0.246,91.0,100,61.44
3.3915,26.704,43.1,32.97,0.07032,497,371,0.5,1.0,1.789,70.7,50,27.23
3.3623,-19.061,54.36,49.94,0.07339,363,298,2.0,1.0,0.609,55.7,60,10.86
4.084,11.247,27.08,22.28,0.08714,890,695,0.5,0.5,2.013,50.1,50,60.11
3.1409,11.158,40.1,30.02,0.06773,426,330,1.5,1.0,0.008,62.4,100,13.78
4.1202,-7.956,44.33,40.39,0.09819,1004,787,0.5,0.2,2.307,43.5,60,52.26
3.9354,4.441,42.93,39.89,0.04598,20,1,0.5,2.0,11.197,69.7,60,50.81
3.469,18.944,19.85,12.4,0.0755,406,379,1.0,1.5,5.748,64.5,75,32.64
3.1003,-4.95,30.84,27.97,0.07433,618,511,1.0,0.5,1.104,67.8,100,8.64
3.023,19.679,44.44,39.88,0.09588,1014,833,1.0,3.0,1.259,33.3,60,7.62
3.451,16.774,51.04,50.0,0.06337,335,277,1.0,1.5,1.48,80.2,100,30.89
3.8464,-10.648,39.19,33.63,0.11121,1140,879,1.0,0.5,0.389,43.2,75,41.14
3.585,-16.621,30.26,25.06,0.11461,1147,925,1.5,2.0,19.287,41.1,50,25.1
3.8864,2.481,27.83,19.93,0.07251,398,339,0.5,0.2,4.409,29.7,75,50.8
3.8047,-18.604,53.32,45.75,0.08303,792,616,0.2,1.0,5.364,50.9,60,33.74
3.6875,-43.571,40.48,33.83,0.0826,714,590,2.0,0.2,4.746,62.3,60,26.34
4.161,-7.341,27.4,21.22,0.06036,50,54,0.5,3.0,2.502,58.5,75,65.16
3.8741,32.614,31.15,26.37,0.06629,323,295,0.2,0.2,6.778,70.4,60,55.9
4.0975,-6.707,37.31,30.48,0.08217,788,622,0.5,0.5,1.086,79.1,60,61.36
3.2906,5.693,34.01,32.35,0.06797,140,90,1.0,1.0,1.965,80.4,100,23.19
3.8564,10.5,18.76,20.8,0.0706,469,367,1.0,1.0,1.577,56.2,50,50.96
3.7174,-0.618,31.57,23.09,0.08894,786,657,0.5,1.0,12.199,57.8,75,38.9
4.1092,-5.004,21.8,14.78,0.11443,1357,1049,0.2,1.5,0.159,57.9,60,58.17
3.6125,18.431,40.94,36.32,0.09337,963,729,0.5,0.2,0.314,53.8,60,38.26
3.3356,0.599,33.49,25.27,0.10683,1007,807,0.2,1.0,12.505,90.4,50,16.3
3.4618,-1.371,34.54,31.73,0.06958,372,288,0.2,1.0,4.654,64.7,60,27.7
3.2626,11.962,42.26,39.38,0.07623,493,394,1.0,0.5,4.041,67.6,60,18.27
3.264,-15.443,32.23,29.76,0.0811,750,618,0.5,1.0,6.843,70.2,75,12.07
3.5645,-18.947,33.8,27.1,0.10745,1179,932,0.2,1.0,9.949,78.2,75,24.67
4.0711,-24.374,29.8,29.55,0.06139,290,194,0.5,1.0,9.06,56.6,60,52.09
3.2302,8.52,31.2,28.51,0.10422,1167,974,1.5,0.5,8.822,67.7,60,17.6
3.3454,-2.455,43.84,37.97,0.05759,105,64,0.5,1.0,7.299,68.8,50,18.11
4.0236,12.395,31.87,30.49,0.12046,1443,1133,0.5,0.5,0.513,36.6,60,56.33
3.4071,0.764,26.66,23.64,0.08691,669,557,0.5,1.5,4.035,52.7,50,25.32
4.1549,-20.564,34.75,36.38,0.05365,1,0,0.2,1.0,2.702,57.5,50,57.97
3.3227,-5.334,44.66,37.84,0.07722,588,469,1.0,0.5,6.066,74.8,50,18.56
3.5306,13.452,20.23,17.29,0.08442,643,524,1.5,1.0,12.418,100.0,50,33.33
3.1147,-3.933,41.96,40.26,0.05214,89,92,0.2,2.0,1.813,53.4,60,6.35
4.1906,17.802,32.03,30.92,0.11446,1368,1087,1.0,1.5,5.622,52.8,60,67.86
4.0682,-6.804,34.01,30.27,0.06215,349,309,1.5,2.0,0.954,66.6,50,61.4
3.9811,10.79,36.31,36.05,0.12453,1482,1142,1.5,2.0,2.189,34.1,60,56.17
3.1888,-26.739,34.29,23.46,0.11059,1286,1043,1.0,0.5,5.137,33.2,50,4.68
4.1632,-3.397,33.48,35.63,0.12559,1374,1082,0.2,1.5,0.364,57.9,60,56.81
4.115,-5.806,28.63,24.99,0.11468,1131,932,1.0,1.0,7.922,51.9,50,56.33
3.5228,-20.968,21.52,16.2,0.10547,1062,852,1.0,0.2,9.959,76.8,50,20.14
3.818,16.679,22.69,20.02,0.09662,908,712,1.0,1.5,8.224,54.4,60,50.0
4.191,-9.601,38.17,32.54,0.05799,158,139,1.5,0.5,0.003,40.4,75,64.39
3.4917,-11.149,23.04,20.44,0.10977,958,784,1.0,2.0,6.507,44.7,60,29.5
3.1357,19.519,50.47,40.88,0.07536,311,261,0.5,1.5,9.091,77.8,75,15.07
4.0413,2.422,39.16,37.51,0.11218,1264,990,1.0,1.5,16.499,49.1,75,50.1
3.5718,11.697,36.61,38.67,0.07121,444,345,0.5,1.0,0.136,54.8,75,39.33
4.1844,-25.541,30.1,29.0,0.06648,297,237,0.2,1.0,3.319,55.5,50,58.2
3.6611,-11.978,36.22,30.06,0.09165,951,759,1.0,1.5,8.546,51.3,60,31.36
3.0354,31.296,23.1,18.45,0.04275,35,42,0.2,1.5,5.253,64.6,50,16.36
3.5901,12.811,43.22,35.97,0.09866,1107,845,0.2,0.2,7.706,86.6,100,33.17
3.8617,-16.1,37.54,31.04,0.12224,1475,1186,0.5,0.5,4.795,68.3,75,38.62
3.0312,3.375,35.63,32.54,0.11568,1408,1120,1.5,0.5,0.098,72.3,50,8.14
3.4961,-14.935,45.04,41.51,0.11702,1195,939,0.5,0.2,8.422,45.5,60,22.8
3.1867,20.908,27.0,23.15,0.1126,1399,1104,0.5,3.0,3.847,65.6,50,17.33
3.7717,-34.046,37.64,26.99,0.11257,1385,1103,1.5,1.0,1.137,80.5,100,33.05
4.1488,4.129,37.69,30.61,0.06873,558,374,1.0,1.0,4.556,56.5,75,59.53
3.7495,3.904,31.19,20.52,0.09127,890,697,0.5,0.5,2.889,59.9,60,43.88
3.8339,-16.689,34.02,26.5,0.05501,140,94,1.0,1.5,5.055,71.5,60,41.99
3.4759,-4.097,36.75,31.94,0.0939,886,719,0.5,1.0,2.561,82.9,60,24.93
3.6758,5.633,27.34,25.4,0.10688,1141,896,1.0,1.5,0.432,77.8,75,41.06
3.6526,-26.672,44.08,38.47,0.11189,1300,1035,0.5,2.0,9.728,41.0,60,21.82
3.9115,-19.193,20.73,15.91,0.08099,725,610,0.2,1.0,4.594,65.0,50,44.37
4.0283,-2.327,41.7,36.98,0.11424,1243,1014,0.5,1.0,5.006,50.9,60,51.33
3.7955,-12.496,37.66,33.29,0.09795,1049,857,0.5,1.5,5.837,55.2,75,40.15
4.1758,-6.947,22.29,23.45,0.07991,520,406,1.0,1.0,2.872,40.4,50,61.11
3.9939,-0.301,29.39,20.6,0.04304,9,18,1.0,1.5,5.005,56.0,60,53.14
3.1496,-13.657,16.21,11.36,0.09541,983,781,1.5,0.2,0.951,47.2,60,7.6
3.609,-0.399,22.4,21.64,0.07906,377,297,1.0,0.5,2.53,57.6,60,34.44
4.0839,4.47,42.82,36.38,0.09494,681,552,0.5,2.0,4.706,67.4,50,57.88
4.1327,11.683,29.98,27.55,0.07234,583,454,1.0,0.5,6.538,64.2,50,65.38
3.4562,-18.687,43.99,37.3,0.06359,151,150,1.0,1.0,13.775,73.3,75,21.49
3.8708,-9.426,30.69,23.04,0.09402,719,571,1.5,1.0,7.886,52.7,60,42.03
3.4927,8.828,41.72,33.66,0.10892,1072,869,1.0,1.0,0.17,34.7,50,28.29
3.1484,-22.231,26.78,22.26,0.10852,1177,970,0.2,2.0,0.778,84.0,60,5.93
4.0615,1.593,24.03,20.28,0.08325,858,707,0.2,1.5,4.551,68.2,60,56.12
4.1183,0.421,30.27,27.14,0.11622,1316,1024,1.0,1.5,0.343,68.9,60,61.11
3.6057,-38.803,25.51,22.68,0.05451,49,48,0.5,3.0,21.466,68.1,50,25.24
3.022,-7.415,20.61,15.66,0.08434,663,547,0.2,3.0,2.548,63.9,50,3.89
3.9792,4.962,30.91,26.54,0.07888,530,441,1.0,2.0,4.639,74.9,50,54.26
3.5724,-3.178,31.38,28.85,0.10009,1083,844,0.5,1.0,0.196,50.2,50,34.09
3.09,-7.114,39.72,38.15,0.10708,1190,938,0.2,0.5,2.252,71.8,75,7.56
3.2273,2.343,40.17,35.49,0.09928,1225,999,0.5,1.5,1.096,65.3,75,13.0
3.1825,14.833,41.46,37.76,0.09725,856,669,1.0,2.0,0.443,62.0,100,18.43
3.8235,8.064,35.34,33.76,0.05276,145,110,1.0,3.0,4.466,52.6,50,47.85
3.3593,-11.338,38.15,30.66,0.09445,914,762,0.5,1.0,15.056,63.8,75,17.45
3.1532,-21.885,28.48,18.17,0.10087,992,792,0.5,1.5,1.456,56.9,75,5.31
4.1012,7.792,37.09,29.2,0.1203,1462,1155,0.2,0.5,10.556,72.8,75,56.26
4.1478,-17.666,35.61,32.77,0.05669,241,175,2.0,0.5,0.012,53.1,60,55.52
3.1663,-7.921,44.51,39.66,0.08028,580,470,0.5,1.0,4.349,44.5,60,8.54
3.2763,3.014,43.11,33.49,0.07538,686,522,1.5,0.5,3.026,68.5,50,14.67
3.7105,17.198,39.4,37.92,0.07793,482,380,1.5,0.5,1.842,91.6,100,42.31
3.1806,19.287,27.09,19.74,0.10985,1131,911,0.5,1.0,2.162,63.8,50,16.76
3.1903,0.91,26.04,25.39,0.1097,1249,1025,1.0,2.0,3.673,57.8,75,10.99
3.4039,-7.642,41.49,31.43,0.08113,672,550,0.5,3.0,3.266,86.8,100,21.15
4.139,-18.01,41.0,37.29,0.07656,630,489,2.0,0.5,2.839,66.9,100,60.9
4.1549,29.379,38.53,26.84,0.08109,660,551,1.0,0.2,16.296,57.8,100,65.27
4.0101,-4.348,37.52,27.34,0.08205,661,522,1.0,0.5,5.855,85.7,75,52.18
3.8349,10.167,38.18,33.5,0.12116,1455,1139,1.0,1.0,0.786,48.9,50,42.29
3.8648,2.952,21.83,18.99,0.09744,804,639,0.5,1.5,9.974,55.0,60,49.73
3.5635,-7.434,46.44,40.86,0.06215,418,363,0.5,1.0,2.712,65.1,60,29.58
3.6362,-8.069,25.43,20.97,0.09481,987,792,1.0,2.0,0.057,100.0,75,37.21
3.7613,-20.747,16.45,12.65,0.12756,1478,1182,0.2,1.0,6.167,46.1,60,34.26
3.8775,16.836,28.11,28.08,0.11942,1183,979,0.5,1.0,1.741,43.0,75,51.91
3.1162,-1.808,45.04,41.59,0.07813,649,490,1.0,1.5,27.196,63.4,60,4.55
3.2699,21.444,34.36,32.69,0.10346,968,748,2.0,3.0,3.14,82.3,75,18.21
4.1555,-6.732,40.66,34.01,0.0737,589,438,1.5,0.5,1.261,73.6,100,58.75
3.4022,-4.47,36.3,28.33,0.10305,1100,887,1.5,0.5,5.577,49.9,75,21.99
3.3222,-16.999,34.0,26.78,0.07545,508,409,1.0,0.5,1.304,42.8,75,17.85
3.5063,-4.672,21.67,15.64,0.06855,440,382,1.5,1.0,0.1,50.2,75,28.57
3.3491,-18.602,12.37,9.92,0.11175,1277,1026,1.0,1.0,0.406,61.6,75,15.18
3.1094,6.04,35.19,29.57,0.08918,920,727,0.5,0.5,4.283,64.7,60,8.84
3.2496,1.617,45.88,38.5,0.09182,769,615,0.5,1.5,0.964,56.4,100,18.27
3.7682,22.123,33.99,30.75,0.11266,1343,1076,2.0,0.5,1.086,56.0,75,46.46
3.2678,-21.866,38.35,32.99,0.05978,262,176,1.0,1.5,0.645,55.9,75,14.41
3.7772,18.24,45.23,40.67,0.11594,1397,1171,1.0,1.5,1.185,69.1,50,40.99
3.1201,-14.677,40.62,30.63,0.07816,636,519,0.2,2.0,5.707,65.2,60,4.19
3.0503,5.163,34.57,27.02,0.11022,1190,956,0.5,0.2,2.884,69.3,60,3.84
4.0339,-17.182,28.28,21.45,0.07321,458,378,2.0,0.5,0.973,65.1,50,52.96
3.912,3.042,44.03,44.18,0.11249,998,812,1.0,1.0,1.138,32.0,100,49.09
3.7992,-37.659,37.73,32.21,0.11392,1303,1039,1.5,1.5,1.901,60.2,75,33.94
3.0371,-10.059,24.99,20.45,0.08445,699,546,0.5,1.0,22.442,50.0,100,5.31
3.2872,1.591,23.14,18.63,0.07173,301,252,0.2,1.0,0.764,83.7,60,21.16
3.9748,26.332,38.33,38.02,0.11317,1241,1000,0.5,1.0,6.496,42.8,100,52.56
3.1736,-31.92,21.44,19.7,0.10576,1125,883,0.5,0.2,8.03,31.3,100,7.44
3.9754,-0.034,47.63,42.83,0.07698,553,470,0.5,0.5,12.431,71.9,75,51.08
3.7011,-7.781,14.29,5.95,0.06532,287,235,1.0,1.5,3.713,63.7,60,36.21
3.8884,-28.741,42.61,39.38,0.11437,1190,966,0.2,1.5,0.422,62.1,50,46.39
3.7734,-16.872,35.7,31.9,0.08773,620,523,1.5,2.0,0.094,66.1,100,40.47
3.5004,-7.067,39.29,28.95,0.10541,1005,804,1.5,1.0,2.34,58.6,75,24.41
3.3504,7.006,30.71,26.6,0.05408,35,34,0.5,1.5,1.728,53.1,60,25.1
3.8073,1.318,47.74,43.13,0.0882,743,610,1.0,1.0,7.929,62.5,75,43.71
3.9683,-19.687,38.31,33.66,0.07779,352,267,1.0,0.5,3.636,44.1,75,47.11
3.0537,-27.511,21.74,20.77,0.05123,72,58,0.5,0.5,7.411,82.2,50,0.0
3.4559,6.265,20.96,14.25,0.08584,647,520,1.5,0.5,3.38,50.2,100,32.94
3.4209,-2.929,32.46,29.42,0.12467,1376,1081,0.5,1.0,1.032,41.8,50,21.6
3.6714,24.171,32.9,27.99,0.10987,1093,920,1.0,1.5,0.89,65.8,75,41.65
3.1367,-5.288,22.17,15.84,0.06739,424,311,0.5,0.2,2.012,47.6,60,13.17
4.1201,17.148,38.38,27.56,0.11398,998,772,1.5,1.0,0.119,77.9,75,63.21
3.6582,8.158,24.46,23.41,0.0937,707,591,1.0,0.5,2.751,30.1,60,39.17
4.1085,12.324,35.67,28.07,0.0833,560,462,1.5,1.5,1.273,35.3,50,61.6
3.9803,6.486,41.41,33.81,0.08632,827,641,0.5,0.2,0.187,54.4,60,53.78
3.23,6.815,43.03,39.94,0.10265,955,776,0.2,0.5,2.574,62.0,100,18.28
3.1588,-34.378,42.07,35.27,0.06424,516,442,0.5,0.2,4.098,48.9,50,3.06
4.0335,-3.554,32.16,22.23,0.07019,427,340,1.5,1.0,0.425,56.0,50,59.32
3.6433,-9.954,33.66,30.95,0.05848,159,179,0.5,1.0,3.752,85.9,60,32.56
3.0237,19.06,34.23,28.5,0.05515,148,83,0.5,0.5,11.455,49.5,75,8.71
4.1211,-15.025,23.56,17.34,0.09667,775,633,0.5,0.2,1.89,35.8,75,54.15
3.5676,-4.204,37.79,31.19,0.11317,1253,1025,0.5,2.0,16.009,56.5,100,26.94
3.3611,12.013,50.16,42.85,0.04849,66,70,1.5,2.0,6.092,43.0,100,28.75
3.6199,4.514,33.76,28.26,0.10442,1013,806,0.5,1.0,0.039,68.6,50,35.94
3.9875,2.51,21.79,15.25,0.07099,380,298,1.0,1.5,11.614,67.5,75,56.46
3.1324,16.638,30.51,28.24,0.04408,57,54,0.5,1.5,2.853,58.0,75,18.45
3.4307,3.901,23.78,18.29,0.12079,1282,1041,0.5,1.0,3.671,65.7,50,23.33
3.3826,-8.174,38.48,34.91,0.06756,341,284,0.5,1.0,3.758,44.0,75,24.82
4.0076,-19.444,33.51,32.2,0.11258,1153,943,1.0,1.0,1.985,74.2,50,46.42
3.9342,7.301,30.11,26.63,0.08835,726,560,0.5,1.5,2.349,51.5,60,52.36
3.4801,-11.552,31.16,25.35,0.10807,1195,951,0.5,1.5,2.925,85.2,60,27.35
3.7974,-3.617,32.61,26.3,0.09057,769,596,0.2,1.0,13.48,55.2,60,41.93
3.4733,16.175,29.26,28.07,0.08015,613,482,1.0,1.5,0.986,53.2,60,34.33
3.6856,-3.319,24.01,21.82,0.11305,1232,1005,0.2,0.5,9.842,57.1,75,34.98
4.1895,-6.664,24.07,16.9,0.07066,353,284,1.5,1.5,14.895,68.8,75,59.88
3.6427,-4.194,43.63,37.11,0.12543,1494,1247,0.2,0.2,2.213,81.7,50,27.37
4.1863,-3.789,32.58,24.92,0.05808,115,95,1.5,1.0,1.136,65.4,60,63.43
3.8966,-14.868,38.44,29.34,0.11249,1287,1030,1.0,1.5,2.478,92.1,50,41.18
3.1449,25.16,36.9,30.28,0.08019,661,530,1.0,3.0,0.428,47.7,50,16.61
3.9552,-8.24,34.33,30.58,0.12712,1465,1159,0.2,1.0,6.891,56.9,100,47.94
3.1935,11.766,23.95,18.61,0.07985,452,360,0.5,0.2,1.512,43.4,75,19.32
3.6388,-15.277,24.57,14.59,0.06171,286,251,1.0,0.5,1.451,52.4,60,36.37
3.7359,8.243,36.58,23.29,0.11788,1326,1063,1.0,1.0,4.476,50.1,60,40.0
4.0707,2.54,37.55,31.17,0.09375,1016,796,1.0,1.5,3.296,38.0,75,58.63
3.2525,0.375,28.78,22.18,0.07452,310,229,0.2,0.5,3.525,74.0,60,19.31
4.0511,2.624,32.34,25.16,0.06608,207,156,0.5,0.5,2.651,68.9,75,59.77
4.1214,6.239,50.09,45.02,0.07793,617,495,1.0,0.5,2.396,54.0,100,59.29
3.1074,-3.404,21.73,13.24,0.07049,445,379,0.2,0.5,1.518,64.8,100,12.96
4.0623,-2.655,29.98,21.96,0.0895,669,508,2.0,2.0,1.329,53.8,50,54.15
3.311,8.662,49.24,43.17,0.08248,632,499,1.5,0.5,20.388,56.6,60,18.66
3.0972,-17.129,31.69,27.64,0.05586,54,46,0.5,1.0,2.063,67.6,75,9.85
4.1503,-19.444,22.79,22.35,0.09062,911,692,1.0,1.0,2.829,59.7,60,56.33
3.4706,2.684,44.55,37.35,0.10463,1035,811,1.0,0.2,2.024,60.3,60,24.24
3.7476,-30.147,34.08,28.44,0.08206,656,511,0.2,0.2,5.183,31.3,100,37.06
3.6634,-25.243,28.0,25.21,0.12264,1423,1122,0.5,2.0,0.764,72.3,100,30.91
3.2558,27.079,31.15,29.54,0.09696,979,787,0.5,1.5,0.214,79.6,75,25.22
3.8035,23.241,29.72,22.74,0.07465,514,407,0.5,2.0,14.605,75.4,100,52.52
3.0553,-8.561,20.06,19.86,0.06232,236,177,1.5,0.5,3.068,52.0,75,5.74
3.2437,14.988,32.99,27.09,0.11217,1302,1050,1.0,1.0,3.2,74.7,60,14.37
4.1336,15.507,27.44,19.91,0.07869,347,312,0.2,0.5,2.516,66.5,60,66.16
4.1442,7.066,34.74,28.09,0.07603,626,533,1.0,0.5,0.205,47.0,75,65.55
3.5792,-1.184,34.66,30.84,0.10885,1127,863,2.0,1.5,4.516,55.5,100,31.87
3.2029,9.397,36.08,34.82,0.08296,629,514,0.2,1.0,3.338,58.5,75,18.52
3.5059,11.97,43.78,37.02,0.11735,1271,1013,1.0,0.2,0.615,25.0,60,26.26
4.0525,9.632,33.36,24.75,0.05565,363,293,1.5,0.2,2.965,62.9,100,57.89
3.0843,-23.24,35.28,32.0,0.05757,320,248,1.5,0.5,1.064,43.2,75,4.56
3.1534,30.496,38.46,31.94,0.06151,285,230,1.0,0.5,4.087,44.2,100,18.76
4.0748,36.05,40.37,30.62,0.062,148,121,1.5,1.5,4.409,62.3,100,67.41
3.4985,-28.638,30.18,24.16,0.10403,1107,874,0.2,1.0,1.408,54.8,60,20.72
3.1002,7.665,23.58,19.78,0.06873,405,306,0.2,1.5,0.395,45.0,50,14.89
3.1671,30.686,40.14,32.02,0.09893,977,772,0.2,1.0,6.396,62.3,75,18.91
4.0589,15.034,17.13,14.35,0.06854,455,368,0.2,1.0,4.047,47.1,100,61.81
3.5881,15.194,26.96,25.86,0.0923,799,651,0.2,1.0,3.707,47.1,100,41.2
3.1956,-21.578,15.01,7.57,0.11016,1184,964,1.5,0.5,3.645,77.6,100,12.04
4.0729,11.866,21.09,17.31,0.10311,1012,799,1.5,1.0,5.081,62.4,100,61.06
4.0143,3.588,25.03,20.98,0.09673,783,632,0.5,0.5,1.037,65.0,60,59.15
3.0276,11.698,39.89,36.77,0.0718,459,386,2.0,0.5,2.089,83.5,100,13.71
3.6972,-15.533,37.09,33.5,0.0874,737,612,0.5,2.0,1.002,56.5,75,36.52
3.2932,-16.072,32.78,23.57,0.07047,508,405,0.2,0.2,0.295,50.5,75,15.83
3.6398,-2.138,43.82,33.83,0.06774,480,379,1.0,1.5,9.487,50.7,60,34.36
3.3351,-5.688,45.49,35.1,0.05561,113,94,0.5,1.0,0.191,87.8,60,17.94
3.3791,-2.362,34.99,26.71,0.08791,748,575,0.2,1.5,0.189,58.6,50,20.43
3.7222,-7.193,23.32,16.92,0.07145,360,284,2.0,0.2,1.555,46.0,50,39.44
3.6466,-3.015,27.04,26.34,0.06988,340,286,1.0,0.5,1.535,62.0,75,38.55
3.4742,-9.991,31.65,27.22,0.08972,769,628,1.0,1.5,0.162,50.7,100,27.7
3.1291,-0.724,29.61,18.14,0.09642,760,602,2.0,1.5,5.833,53.8,60,7.93
4.1633,-21.353,34.63,30.94,0.09684,968,778,1.5,1.5,0.499,84.4,60,59.38
3.2095,7.712,39.78,30.24,0.07145,448,341,0.5,1.5,0.37,61.9,100,17.77
3.7597,3.908,36.73,31.56,0.09312,834,681,0.2,0.5,0.366,40.8,75,41.78
3.0993,-18.927,27.2,30.23,0.10423,1203,960,0.5,1.5,4.135,53.4,50,5.95
3.826,19.895,40.76,33.84,0.12494,1430,1138,0.5,0.2,0.742,32.2,50,47.61
3.1138,-12.403,35.36,26.57,0.11131,1219,967,2.0,0.5,3.455,48.6,100,6.57
3.2754,17.834,34.47,29.61,0.1249,1489,1189,1.5,1.0,0.897,75.0,60,19.9
3.7764,4.941,33.52,24.82,0.06821,310,239,0.2,1.0,7.245,49.2,75,45.16
3.3395,15.008,23.32,23.32,0.06493,261,221,2.0,1.0,0.828,99.6,60,27.32
3.6394,2.643,39.55,38.71,0.12416,1442,1145,0.5,1.5,2.247,20.8,75,33.8
3.1494,8.503,17.26,11.65,0.0683,405,355,1.0,1.0,3.216,53.3,100,17.63
3.2429,14.844,41.45,35.01,0.06495,142,142,0.2,0.2,8.488,61.7,100,19.42
3.8805,28.608,32.11,23.04,0.05974,341,254,0.5,2.0,0.969,60.9,60,57.53
3.0422,16.119,28.92,22.0,0.11352,1339,1072,1.0,1.0,3.875,68.4,60,6.73
3.1342,6.723,31.51,30.09,0.10344,1124,886,1.0,2.0,0.127,55.9,100,15.84
3.2579,-20.228,21.72,16.08,0.05855,243,187,0.5,1.0,5.972,78.8,60,13.17
3.0242,-36.238,28.27,21.47,0.06572,489,431,1.5,0.2,2.996,41.6,60,0.0
3.1145,-1.956,20.58,21.21,0.05877,11,2,1.5,1.5,11.605,56.4,100,8.56
3.3377,-10.717,31.1,26.23,0.11631,1262,1016,0.2,1.0,5.973,43.3,75,15.5
3.1115,-10.166,25.56,21.57,0.07484,560,458,1.0,0.2,2.049,52.6,60,10.75
4.0393,-1.236,43.84,40.81,0.05554,41,12,0.2,1.0,2.15,56.1,75,59.84
3.0793,9.942,48.87,42.38,0.08305,677,524,0.5,2.0,0.026,69.3,60,4.45
4.0332,-9.313,13.38,11.82,0.0782,593,450,1.5,0.5,7.283,44.8,60,50.06
3.9874,13.428,38.61,32.35,0.1178,1452,1143,0.5,0.5,6.547,55.8,75,53.8
3.1209,0.502,41.55,34.87,0.10914,1181,887,1.5,1.0,3.362,60.3,75,6.58
3.0302,0.564,40.6,32.34,0.10879,1239,1002,0.5,1.5,1.883,62.2,50,6.86
3.06,28.125,24.36,22.74,0.11939,1485,1229,0.5,1.0,6.538,43.3,100,14.1
3.7085,2.672,26.53,26.05,0.06143,133,109,2.0,1.0,3.769,63.5,75,45.68
3.8044,-0.812,27.85,22.01,0.10039,1090,843,0.5,0.5,0.842,77.5,75,46.49
3.7448,7.859,28.78,24.64,0.10852,1030,811,1.0,0.2,1.11,77.3,60,42.65
3.6498,26.957,32.03,18.32,0.09378,947,748,1.0,1.5,3.722,55.8,60,40.41
3.2096,-0.701,33.46,27.08,0.04609,72,37,0.5,3.0,4.534,67.8,60,20.86
4.0091,6.596,21.15,15.98,0.07253,398,335,1.0,2.0,0.481,57.6,60,56.85
3.3931,-1.624,30.88,26.4,0.11917,1428,1158,0.2,0.5,7.323,76.0,50,18.45
4.1834,-1.546,19.36,18.01,0.07095,577,438,1.0,0.5,2.8,70.2,100,65.67
3.4618,-7.351,36.35,29.65,0.09417,858,700,1.0,3.0,0.892,42.6,60,23.69
3.3156,-8.401,27.33,22.56,0.04992,129,133,0.2,3.0,3.334,57.7,50,18.24
4.0731,25.441,35.09,30.32,0.08655,930,782,1.0,1.0,8.359,50.1,60,61.97
3.6809,-8.307,41.94,36.65,0.12784,1489,1248,1.5,1.0,0.227,58.6,60,32.45
